Index1,Index2,Protein1,Protein2,score,InteractionType
7864,4094,EIF5,RPS25,968,Protein_Protein
7864,7707,EIF5,RPS20,976,Protein_Protein
7864,208,EIF5,ETF1,775,Protein_Protein
7864,1242,EIF5,EIF4H,902,Protein_Protein
7864,3365,EIF5,RPL4,811,Protein_Protein
7864,7114,EIF5,RPS7,965,Protein_Protein
7864,459,EIF5,RPS4X,867,Protein_Protein
7864,2990,EIF5,PABPC1,835,Protein_Protein
7864,5737,EIF5,RPS5,951,Protein_Protein
7864,3944,EIF5,RPS28,958,Protein_Protein
7864,2835,EIF5,RPS17,927,Protein_Protein
7864,4013,EIF5,CD74,840,Protein_Protein
7864,5630,EIF5,RSAD1,770,Protein_Protein
7864,3386,EIF5,EIF4A1,993,Protein_Protein
1565,8083,BDKRB1,GNAQ,974,Protein_Protein
1565,6595,BDKRB1,GNG12,909,Protein_Protein
1565,3905,BDKRB1,F2,909,Protein_Protein
1565,4952,BDKRB1,EDN1,929,Protein_Protein
1565,1003,BDKRB1,ACE,874,Protein_Protein
1565,5215,BDKRB1,VRK1,852,Protein_Protein
1565,5523,BDKRB1,GNG2,904,Protein_Protein
1565,6211,BDKRB1,CPM,786,Protein_Protein
1565,3058,BDKRB1,GNB1,952,Protein_Protein
1565,3344,BDKRB1,BDKRB2,969,Protein_Protein
1565,8158,BDKRB1,KLK4,833,Protein_Protein
1565,4096,BDKRB1,GNA11,915,Protein_Protein
1565,2568,BDKRB1,AGT,973,Protein_Protein
1565,690,BDKRB1,KNG1,999,Protein_Protein
1565,2116,BDKRB1,VRK2,875,Protein_Protein
5215,3449,VRK1,H2AC15,901,Protein_Protein
5215,6968,VRK1,H4C5,805,Protein_Protein
5215,7107,VRK1,H2BC4,909,Protein_Protein
5215,8386,VRK1,H3C13,888,Protein_Protein
5215,5156,VRK1,H2BC7,900,Protein_Protein
5215,5349,VRK1,TP53,859,Protein_Protein
5215,4120,VRK1,BANF1,916,Protein_Protein
5215,4554,VRK1,ANKLE2,920,Protein_Protein
5215,1958,VRK1,H4C11,806,Protein_Protein
5215,6777,VRK1,H4C8,805,Protein_Protein
5215,2496,VRK1,H2BC8,916,Protein_Protein
5215,303,VRK1,H4C2,810,Protein_Protein
5215,4507,VRK1,H4C9,805,Protein_Protein
5215,5428,VRK1,H4C6,878,Protein_Protein
5215,7728,VRK1,H2AC13,901,Protein_Protein
5215,1424,VRK1,H2BC10,900,Protein_Protein
5215,2557,VRK1,H4-16,805,Protein_Protein
5215,8141,VRK1,H2BC6,900,Protein_Protein
5215,966,VRK1,H2BC21,955,Protein_Protein
5215,978,VRK1,H4C14,805,Protein_Protein
5215,524,VRK1,H2AC11,901,Protein_Protein
5215,1987,VRK1,H2AC16,901,Protein_Protein
5215,6027,VRK1,H4C4,805,Protein_Protein
5215,8775,VRK1,TSEN54,777,Protein_Protein
5215,3128,VRK1,H4C15,805,Protein_Protein
5215,7050,VRK1,H4C3,808,Protein_Protein
5215,7289,VRK1,H2AC17,903,Protein_Protein
5215,8123,VRK1,RARS2,785,Protein_Protein
5215,7092,VRK1,H4C13,809,Protein_Protein
5215,5120,VRK1,H4C12,805,Protein_Protein
5215,143,VRK1,H3C15,817,Protein_Protein
5215,6568,VRK1,H3C14,865,Protein_Protein
5215,2322,VRK1,BANF2,810,Protein_Protein
5215,1565,VRK1,BDKRB1,852,Protein_Protein
5215,7394,VRK1,H4C1,805,Protein_Protein
6919,7859,APEX1,POLB,998,Protein_Protein
6919,7289,APEX1,H2AC17,800,Protein_Protein
6919,3550,APEX1,WRN,877,Protein_Protein
6919,143,APEX1,H3C15,818,Protein_Protein
6919,5120,APEX1,H4C12,800,Protein_Protein
6919,7092,APEX1,H4C13,800,Protein_Protein
6919,3357,APEX1,SMUG1,852,Protein_Protein
6919,3500,APEX1,UNG,963,Protein_Protein
6919,5862,APEX1,MUTYH,975,Protein_Protein
6919,8019,APEX1,LIG1,996,Protein_Protein
6919,6568,APEX1,H3C14,818,Protein_Protein
6919,7394,APEX1,H4C1,800,Protein_Protein
6919,8813,APEX1,NEIL3,767,Protein_Protein
6919,524,APEX1,H2AC11,800,Protein_Protein
6919,978,APEX1,H4C14,800,Protein_Protein
6919,6558,APEX1,NPM1,871,Protein_Protein
6919,966,APEX1,H2BC21,838,Protein_Protein
6919,4631,APEX1,TDP1,904,Protein_Protein
6919,3128,APEX1,H4C15,800,Protein_Protein
6919,7050,APEX1,H4C3,803,Protein_Protein
6919,2594,APEX1,PARP2,866,Protein_Protein
6919,6027,APEX1,H4C4,800,Protein_Protein
6919,1987,APEX1,H2AC16,800,Protein_Protein
6919,5428,APEX1,H4C6,841,Protein_Protein
6919,3889,APEX1,POLD2,766,Protein_Protein
6919,7161,APEX1,NEIL1,793,Protein_Protein
6919,4507,APEX1,H4C9,800,Protein_Protein
6919,4883,APEX1,OGG1,986,Protein_Protein
6919,4673,APEX1,PARP1,967,Protein_Protein
6919,5491,APEX1,GZMA,883,Protein_Protein
6919,6701,APEX1,TDG,905,Protein_Protein
6919,6296,APEX1,APTX,881,Protein_Protein
6919,303,APEX1,H4C2,800,Protein_Protein
6919,5897,APEX1,PNKP,936,Protein_Protein
6919,8141,APEX1,H2BC6,800,Protein_Protein
6919,2270,APEX1,GADD45A,935,Protein_Protein
6919,786,APEX1,RECQL4,858,Protein_Protein
6919,6702,APEX1,MBD4,791,Protein_Protein
6919,1199,APEX1,ERCC1,774,Protein_Protein
6919,7445,APEX1,SIRT1,797,Protein_Protein
6919,2557,APEX1,H4-16,800,Protein_Protein
6919,7728,APEX1,H2AC13,800,Protein_Protein
6919,1424,APEX1,H2BC10,801,Protein_Protein
6919,1268,APEX1,NME1,982,Protein_Protein
6919,6269,APEX1,APEX2,942,Protein_Protein
6919,2941,APEX1,XRCC1,999,Protein_Protein
6919,8386,APEX1,H3C13,870,Protein_Protein
6919,8360,APEX1,EP300,944,Protein_Protein
6919,5349,APEX1,TP53,944,Protein_Protein
6919,5156,APEX1,H2BC7,800,Protein_Protein
6919,6968,APEX1,H4C5,800,Protein_Protein
6919,5983,APEX1,ERCC4,832,Protein_Protein
6919,5485,APEX1,YBX1,896,Protein_Protein
6919,3449,APEX1,H2AC15,800,Protein_Protein
6919,5827,APEX1,XRCC5,799,Protein_Protein
6919,5317,APEX1,XPA,799,Protein_Protein
6919,5432,APEX1,MPG,892,Protein_Protein
6919,7107,APEX1,H2BC4,815,Protein_Protein
6919,6777,APEX1,H4C8,800,Protein_Protein
6919,187,APEX1,LIG3,973,Protein_Protein
6919,2496,APEX1,H2BC8,800,Protein_Protein
6919,1958,APEX1,H4C11,800,Protein_Protein
6919,7444,APEX1,NTHL1,994,Protein_Protein
6919,1833,APEX1,ANP32A,996,Protein_Protein
6919,6871,APEX1,SET,859,Protein_Protein
6919,6637,APEX1,FEN1,998,Protein_Protein
6919,4978,APEX1,MSH6,759,Protein_Protein
6919,1398,APEX1,PCNA,864,Protein_Protein
6919,7782,APEX1,TXN,983,Protein_Protein
6919,7984,APEX1,POLD1,761,Protein_Protein
6919,8832,APEX1,HIF1A,782,Protein_Protein
339,8533,PABPN1,ZFC3H1,980,Protein_Protein
339,3360,PABPN1,PAPOLG,928,Protein_Protein
339,1896,PABPN1,UPF1,776,Protein_Protein
339,7119,PABPN1,CPSF2,814,Protein_Protein
339,3797,PABPN1,EIF4E,786,Protein_Protein
339,2940,PABPN1,BCL2L2-PABPN1,989,Protein_Protein
339,687,PABPN1,SRSF2,859,Protein_Protein
339,5953,PABPN1,PABPC5,926,Protein_Protein
339,3048,PABPN1,PABPC4,934,Protein_Protein
339,3359,PABPN1,HNRNPAB,848,Protein_Protein
339,2262,PABPN1,PAPOLA,991,Protein_Protein
339,8854,PABPN1,SNRNP70,762,Protein_Protein
339,1295,PABPN1,TARDBP,855,Protein_Protein
339,3732,PABPN1,ELAVL1,991,Protein_Protein
339,6302,PABPN1,CSTF1,886,Protein_Protein
339,8247,PABPN1,PABPN1L,923,Protein_Protein
339,1835,PABPN1,SNW1,800,Protein_Protein
339,2008,PABPN1,PABPC1L,893,Protein_Protein
339,8501,PABPN1,CSTF2T,820,Protein_Protein
339,6430,PABPN1,UPF2,791,Protein_Protein
339,2990,PABPN1,PABPC1,956,Protein_Protein
339,2977,PABPN1,WDR33,804,Protein_Protein
339,4512,PABPN1,PCF11,908,Protein_Protein
339,1141,PABPN1,HNRNPH1,810,Protein_Protein
339,4394,PABPN1,PAPOLB,926,Protein_Protein
339,7068,PABPN1,MTREX,905,Protein_Protein
339,5954,PABPN1,SRSF9,905,Protein_Protein
339,1434,PABPN1,CPSF6,920,Protein_Protein
339,8294,PABPN1,SRSF6,902,Protein_Protein
339,651,PABPN1,NUDT21,913,Protein_Protein
339,4370,PABPN1,CPSF7,753,Protein_Protein
339,7266,PABPN1,SRSF1,946,Protein_Protein
339,8234,PABPN1,DHX38,825,Protein_Protein
339,2845,PABPN1,ZC3H14,900,Protein_Protein
339,5976,PABPN1,CPSF4,903,Protein_Protein
339,5114,PABPN1,PABPC1L2A,887,Protein_Protein
339,1422,PABPN1,CPSF1,855,Protein_Protein
339,8169,PABPN1,HNRNPA1,885,Protein_Protein
339,7659,PABPN1,PABPC3,881,Protein_Protein
339,1912,PABPN1,DHX9,851,Protein_Protein
339,8228,PABPN1,HNRNPC,767,Protein_Protein
339,3007,PABPN1,CSTF2,855,Protein_Protein
339,6198,PABPN1,PABPC4L,915,Protein_Protein
339,3440,PABPN1,SRSF5,902,Protein_Protein
339,164,PABPN1,FIP1L1,907,Protein_Protein
339,3623,PABPN1,DDX39B,812,Protein_Protein
339,5147,PABPN1,SYMPK,886,Protein_Protein
339,8322,PABPN1,NCBP2,988,Protein_Protein
339,1929,PABPN1,U2AF2,929,Protein_Protein
339,272,PABPN1,SRSF4,918,Protein_Protein
339,7764,PABPN1,UPF3A,771,Protein_Protein
339,7585,PABPN1,EIF4G1,795,Protein_Protein
339,3250,PABPN1,CDC40,814,Protein_Protein
339,2357,PABPN1,SRSF7,900,Protein_Protein
339,983,PABPN1,SRSF11,837,Protein_Protein
339,4868,PABPN1,CPSF3,885,Protein_Protein
339,2001,PABPN1,ALYREF,881,Protein_Protein
339,606,PABPN1,SRSF3,927,Protein_Protein
339,2412,PABPN1,CSTF3,887,Protein_Protein
339,4312,PABPN1,SLU7,821,Protein_Protein
339,2947,PABPN1,NCBP1,978,Protein_Protein
4437,8468,EFS,FYN,830,Protein_Protein
4437,1233,EFS,CSE1L,773,Protein_Protein
4039,5692,CINP,ATRIP,852,Protein_Protein
4039,3907,CINP,SPATA5L1,844,Protein_Protein
4039,5057,CINP,TNKS1BP1,807,Protein_Protein
4039,7684,CINP,C12orf43,774,Protein_Protein
4039,8024,CINP,LEO1,805,Protein_Protein
4039,1883,CINP,SSRP1,807,Protein_Protein
4039,471,CINP,C1orf109,918,Protein_Protein
4039,5781,CINP,SUPT16H,877,Protein_Protein
4039,2763,CINP,SPATA5,869,Protein_Protein
4039,3818,CINP,RTF1,839,Protein_Protein
593,4142,PCK2,AFMID,812,Protein_Protein
593,8740,PCK2,ADSL,801,Protein_Protein
593,8753,PCK2,GOT1,859,Protein_Protein
593,3431,PCK2,GOT2,898,Protein_Protein
593,4448,PCK2,INS,789,Protein_Protein
593,572,PCK2,PKLR,958,Protein_Protein
593,6106,PCK2,G6PC2,775,Protein_Protein
593,1775,PCK2,IL4I1,815,Protein_Protein
593,2443,PCK2,PC,986,Protein_Protein
593,193,PCK2,MMUT,827,Protein_Protein
593,5296,PCK2,FBP1,814,Protein_Protein
593,6703,PCK2,ACLY,957,Protein_Protein
593,8241,PCK2,GLUD2,864,Protein_Protein
593,4914,PCK2,GOT1L1,831,Protein_Protein
593,7487,PCK2,PDHB,890,Protein_Protein
593,2064,PCK2,ENO3,960,Protein_Protein
593,8117,PCK2,RIMKLB,807,Protein_Protein
593,7363,PCK2,GLUD1,875,Protein_Protein
593,3430,PCK2,PCK1,932,Protein_Protein
593,5563,PCK2,G6PC3,776,Protein_Protein
593,8806,PCK2,ACSS2,871,Protein_Protein
593,276,PCK2,ASL,820,Protein_Protein
593,7517,PCK2,MDH2,964,Protein_Protein
593,8434,PCK2,G6PC,929,Protein_Protein
593,8105,PCK2,ENO2,958,Protein_Protein
593,7348,PCK2,DLAT,894,Protein_Protein
593,8521,PCK2,PDHA2,839,Protein_Protein
593,4806,PCK2,CS,958,Protein_Protein
593,7267,PCK2,ALDH5A1,841,Protein_Protein
593,4300,PCK2,ACSS1,871,Protein_Protein
593,7113,PCK2,NIT2,817,Protein_Protein
593,1998,PCK2,ENO4,955,Protein_Protein
593,6824,PCK2,ENO1,963,Protein_Protein
593,5923,PCK2,PKM,953,Protein_Protein
8445,6527,NFKBIA,CSNK2B,964,Protein_Protein
8445,8373,NFKBIA,UBE2D2,994,Protein_Protein
8445,3632,NFKBIA,FBXO22,901,Protein_Protein
8445,2850,NFKBIA,IFIH1,754,Protein_Protein
8445,1080,NFKBIA,SKP1,999,Protein_Protein
8445,1599,NFKBIA,AKT1,849,Protein_Protein
8445,6007,NFKBIA,IKBKG,999,Protein_Protein
8445,6640,NFKBIA,TNFRSF1A,809,Protein_Protein
8445,3113,NFKBIA,RPS27A,986,Protein_Protein
8445,6980,NFKBIA,IKBKE,822,Protein_Protein
8445,7543,NFKBIA,COMMD1,883,Protein_Protein
8445,2520,NFKBIA,RPS3,783,Protein_Protein
8445,1161,NFKBIA,CXCL8,887,Protein_Protein
8445,576,NFKBIA,NFKBIE,987,Protein_Protein
8445,745,NFKBIA,CSNK2A2,927,Protein_Protein
8445,5867,NFKBIA,PSMA4,772,Protein_Protein
8445,7828,NFKBIA,FOS,808,Protein_Protein
8445,703,NFKBIA,IRAK2,859,Protein_Protein
8445,6753,NFKBIA,NFKBIB,999,Protein_Protein
8445,7223,NFKBIA,NFKB2,995,Protein_Protein
8445,5971,NFKBIA,UBE2D1,964,Protein_Protein
8445,7426,NFKBIA,GJA5,847,Protein_Protein
8445,465,NFKBIA,MAP3K7,855,Protein_Protein
8445,6852,NFKBIA,BCL3,904,Protein_Protein
8445,1838,NFKBIA,VCAM1,787,Protein_Protein
8445,1740,NFKBIA,ARRB2,986,Protein_Protein
8445,6184,NFKBIA,PRKACG,965,Protein_Protein
8445,3626,NFKBIA,CD40,822,Protein_Protein
8445,8613,NFKBIA,FBXW11,989,Protein_Protein
8445,6839,NFKBIA,NKIRAS2,864,Protein_Protein
8445,4972,NFKBIA,HIF1AN,751,Protein_Protein
8445,4341,NFKBIA,CSNK2A3,907,Protein_Protein
8445,6579,NFKBIA,NEDD8,926,Protein_Protein
8445,4611,NFKBIA,DDX58,798,Protein_Protein
8445,8126,NFKBIA,PIK3R1,773,Protein_Protein
8445,6465,NFKBIA,BIRC3,827,Protein_Protein
8445,458,NFKBIA,NFKBIZ,781,Protein_Protein
8445,779,NFKBIA,TNFAIP3,870,Protein_Protein
8445,1917,NFKBIA,CARD11,848,Protein_Protein
8445,1089,NFKBIA,TBK1,910,Protein_Protein
8445,3195,NFKBIA,SUMO1,860,Protein_Protein
8445,5012,NFKBIA,REL,999,Protein_Protein
8445,7996,NFKBIA,UBC,963,Protein_Protein
8445,6107,NFKBIA,BTRC,999,Protein_Protein
8445,2389,NFKBIA,TLR4,872,Protein_Protein
8445,5465,NFKBIA,MALT1,890,Protein_Protein
8445,3006,NFKBIA,MAPK8,782,Protein_Protein
8445,6060,NFKBIA,PRKACA,965,Protein_Protein
8445,2537,NFKBIA,MYD88,903,Protein_Protein
8445,7286,NFKBIA,PTGS2,856,Protein_Protein
8445,1768,NFKBIA,MAVS,812,Protein_Protein
8445,4760,NFKBIA,IL1B,945,Protein_Protein
8445,7154,NFKBIA,TNF,967,Protein_Protein
8445,609,NFKBIA,CHUK,999,Protein_Protein
8445,5541,NFKBIA,BCL2L1,772,Protein_Protein
8445,1326,NFKBIA,BCL10,888,Protein_Protein
8445,2273,NFKBIA,UBE2I,874,Protein_Protein
8445,1057,NFKBIA,TRAF6,966,Protein_Protein
8445,3001,NFKBIA,STAT1,917,Protein_Protein
8445,5192,NFKBIA,USP11,922,Protein_Protein
8445,8043,NFKBIA,IKBKB,999,Protein_Protein
8445,6985,NFKBIA,UBA52,952,Protein_Protein
8445,5632,NFKBIA,UBB,957,Protein_Protein
8445,6095,NFKBIA,TAB2,795,Protein_Protein
8445,8516,NFKBIA,IL1A,839,Protein_Protein
8445,6944,NFKBIA,GAPDH,789,Protein_Protein
8445,8853,NFKBIA,NFKB1,999,Protein_Protein
8445,782,NFKBIA,ACTB,823,Protein_Protein
8445,1302,NFKBIA,MAPK14,829,Protein_Protein
8445,7199,NFKBIA,TRAF2,761,Protein_Protein
8445,1700,NFKBIA,RELB,995,Protein_Protein
8445,5497,NFKBIA,RBX1,987,Protein_Protein
8445,52,NFKBIA,ICAM1,797,Protein_Protein
8445,722,NFKBIA,UBE2N,829,Protein_Protein
8445,2756,NFKBIA,IRAK1,922,Protein_Protein
8445,700,NFKBIA,G3BP2,754,Protein_Protein
8445,422,NFKBIA,RIPK1,804,Protein_Protein
8445,2362,NFKBIA,ELP1,767,Protein_Protein
8445,4138,NFKBIA,MAP3K1,776,Protein_Protein
8445,6419,NFKBIA,CCL3,752,Protein_Protein
8445,1915,NFKBIA,CCL2,754,Protein_Protein
8445,4767,NFKBIA,MAP3K14,849,Protein_Protein
8445,4564,NFKBIA,CSNK2A1,929,Protein_Protein
8445,7645,NFKBIA,TAB1,801,Protein_Protein
8445,4302,NFKBIA,RPS6KA1,766,Protein_Protein
8445,2553,NFKBIA,CUL1,999,Protein_Protein
8445,6672,NFKBIA,ARRB1,936,Protein_Protein
8445,6827,NFKBIA,SFN,918,Protein_Protein
8445,1132,NFKBIA,IL6,927,Protein_Protein
8445,3400,NFKBIA,SQSTM1,809,Protein_Protein
8445,7619,NFKBIA,RELA,999,Protein_Protein
8445,8757,NFKBIA,PRKACB,965,Protein_Protein
8445,501,NFKBIA,SRC,797,Protein_Protein
8445,7151,NFKBIA,CXCL10,752,Protein_Protein
8445,5433,NFKBIA,CDC34,751,Protein_Protein
8445,4193,NFKBIA,UBE2D4,908,Protein_Protein
8445,7957,NFKBIA,JUN,908,Protein_Protein
8445,5349,NFKBIA,TP53,915,Protein_Protein
8445,4426,NFKBIA,VCP,863,Protein_Protein
6168,7518,PSME2,USP14,754,Protein_Protein
6168,8111,PSME2,PSMA2,994,Protein_Protein
6168,122,PSME2,PSMA7,976,Protein_Protein
6168,6735,PSME2,PSMB10,979,Protein_Protein
6168,388,PSME2,PSMC5,773,Protein_Protein
6168,3599,PSME2,PSMC3,775,Protein_Protein
6168,7185,PSME2,PSMC4,824,Protein_Protein
6168,7154,PSME2,TNF,919,Protein_Protein
6168,677,PSME2,PSME1,999,Protein_Protein
6168,6875,PSME2,PSME3,923,Protein_Protein
6168,1241,PSME2,PSMB6,961,Protein_Protein
6168,5941,PSME2,ADRM1,799,Protein_Protein
6168,4023,PSME2,PSMA1,992,Protein_Protein
6168,7084,PSME2,PSMB7,993,Protein_Protein
6168,4860,PSME2,PSMB4,992,Protein_Protein
6168,6217,PSME2,PSMB5,989,Protein_Protein
6168,4329,PSME2,PSMD6,877,Protein_Protein
6168,5586,PSME2,PSMD2,771,Protein_Protein
6168,5867,PSME2,PSMA4,990,Protein_Protein
6168,7811,PSME2,IFI35,835,Protein_Protein
6168,838,PSME2,IFNG,960,Protein_Protein
6168,564,PSME2,PSMA5,993,Protein_Protein
6168,4028,PSME2,PSMA6,982,Protein_Protein
6168,2105,PSME2,IRF1,755,Protein_Protein
6168,3901,PSME2,STAT4,777,Protein_Protein
6168,2677,PSME2,PSMD7,845,Protein_Protein
6168,4891,PSME2,PSMB1,986,Protein_Protein
6168,1453,PSME2,PSMA3,992,Protein_Protein
6168,2091,PSME2,PSMB3,981,Protein_Protein
6168,3757,PSME2,PSMB2,981,Protein_Protein
6168,5411,PSME2,PSMD14,929,Protein_Protein
6168,8113,PSME2,PSMB9,990,Protein_Protein
6168,6013,PSME2,PSMC1,785,Protein_Protein
6168,7832,PSME2,PSMB8,987,Protein_Protein
6168,5453,PSME2,UBE2L6,753,Protein_Protein
8807,950,BRMS1L,PHF12,877,Protein_Protein
8807,2217,BRMS1L,SINHCAF,954,Protein_Protein
8807,363,BRMS1L,SAP30L,925,Protein_Protein
8807,4500,BRMS1L,HDAC1,992,Protein_Protein
8807,2591,BRMS1L,ING1,975,Protein_Protein
8807,7440,BRMS1L,ARID4B,951,Protein_Protein
8807,5921,BRMS1L,SIN3B,947,Protein_Protein
8807,7780,BRMS1L,MORF4L1,804,Protein_Protein
8807,3145,BRMS1L,SAP30,995,Protein_Protein
8807,6621,BRMS1L,SAP130,766,Protein_Protein
8807,6225,BRMS1L,RBBP7,956,Protein_Protein
8807,4593,BRMS1L,RBBP4,957,Protein_Protein
8807,6388,BRMS1L,SIN3A,986,Protein_Protein
8807,6335,BRMS1L,ING2,984,Protein_Protein
8807,7506,BRMS1L,HDAC2,926,Protein_Protein
8807,8012,BRMS1L,ARID4A,997,Protein_Protein
8807,4853,BRMS1L,SUDS3,906,Protein_Protein
6643,1217,PNN,PRPF4B,951,Protein_Protein
6643,1469,PNN,PPIG,906,Protein_Protein
6643,4181,PNN,SRRM1,979,Protein_Protein
6643,6903,PNN,BCLAF1,874,Protein_Protein
6643,1289,PNN,TRA2B,837,Protein_Protein
6643,6430,PNN,UPF2,764,Protein_Protein
6643,5711,PNN,RNPS1,999,Protein_Protein
6643,3812,PNN,PNISR,951,Protein_Protein
6643,8382,PNN,LUC7L3,796,Protein_Protein
6643,2539,PNN,SRRM2,844,Protein_Protein
6643,3255,PNN,NXF1,781,Protein_Protein
6643,8854,PNN,SNRNP70,759,Protein_Protein
6643,5356,PNN,UPF3B,891,Protein_Protein
6643,440,PNN,THRAP3,877,Protein_Protein
6643,4606,PNN,SNIP1,823,Protein_Protein
6643,310,PNN,ZCCHC17,760,Protein_Protein
6643,3071,PNN,ACIN1,978,Protein_Protein
6643,2001,PNN,ALYREF,836,Protein_Protein
6643,4059,PNN,MAGOHB,872,Protein_Protein
6643,983,PNN,SRSF11,942,Protein_Protein
6643,1645,PNN,RBM39,804,Protein_Protein
6643,6804,PNN,SAP18,997,Protein_Protein
6643,4034,PNN,NCBP3,807,Protein_Protein
6643,8492,PNN,CASC3,882,Protein_Protein
6643,7838,PNN,SREK1,845,Protein_Protein
6643,272,PNN,SRSF4,760,Protein_Protein
6643,7764,PNN,UPF3A,807,Protein_Protein
6643,3623,PNN,DDX39B,765,Protein_Protein
6643,5493,PNN,EIF4A3,959,Protein_Protein
6643,5904,PNN,RBM8A,905,Protein_Protein
6643,4481,PNN,RBM25,812,Protein_Protein
6643,4171,PNN,PRPF40A,821,Protein_Protein
6643,1284,PNN,MAGOH,970,Protein_Protein
5967,8020,CYP24A1,CA14,850,Protein_Protein
5967,3208,CYP24A1,CA9,784,Protein_Protein
5967,2685,CYP24A1,CA2,799,Protein_Protein
5967,6704,CYP24A1,CA1,883,Protein_Protein
5967,2397,CYP24A1,GC,898,Protein_Protein
5967,7779,CYP24A1,PTH,849,Protein_Protein
5967,3218,CYP24A1,CA5B,875,Protein_Protein
5967,1825,CYP24A1,CA5A,849,Protein_Protein
5967,628,CYP24A1,SLC34A3,767,Protein_Protein
5967,5184,CYP24A1,CA8,876,Protein_Protein
5967,6815,CYP24A1,CYP2R1,955,Protein_Protein
5967,2663,CYP24A1,CA6,812,Protein_Protein
5967,3995,CYP24A1,CA13,854,Protein_Protein
5967,7940,CYP24A1,CA3,786,Protein_Protein
5967,2727,CYP24A1,CA7,825,Protein_Protein
5967,3238,CYP24A1,CYP27B1,947,Protein_Protein
5967,6876,CYP24A1,CA4,770,Protein_Protein
5967,3385,CYP24A1,CA12,806,Protein_Protein
5967,4487,CYP24A1,DHCR7,826,Protein_Protein
5967,8366,CYP24A1,FDX1,767,Protein_Protein
5967,5216,CYP24A1,FGF23,796,Protein_Protein
3975,2650,AURKA,AURKC,800,Protein_Protein
3975,8770,AURKA,CDK2,886,Protein_Protein
3975,7115,AURKA,NCAPH,814,Protein_Protein
3975,6208,AURKA,KIF22,802,Protein_Protein
3975,3077,AURKA,UBE2C,986,Protein_Protein
3975,295,AURKA,SPAG5,800,Protein_Protein
3975,3717,AURKA,CPEB4,919,Protein_Protein
3975,6939,AURKA,DEPDC1,782,Protein_Protein
3975,879,AURKA,NUSAP1,843,Protein_Protein
3975,8180,AURKA,CCNE2,812,Protein_Protein
3975,3361,AURKA,CDK1,951,Protein_Protein
3975,7395,AURKA,RACGAP1,883,Protein_Protein
3975,661,AURKA,MELK,913,Protein_Protein
3975,2833,AURKA,CENPA,959,Protein_Protein
3975,1595,AURKA,AURKAIP1,864,Protein_Protein
3975,4890,AURKA,ASPM,930,Protein_Protein
3975,7166,AURKA,CKAP5,974,Protein_Protein
3975,981,AURKA,CEP192,940,Protein_Protein
3975,1129,AURKA,CALU,837,Protein_Protein
3975,2335,AURKA,AUNIP,757,Protein_Protein
3975,2186,AURKA,ZWINT,787,Protein_Protein
3975,4162,AURKA,MAD2L1,929,Protein_Protein
3975,8618,AURKA,TPX2,999,Protein_Protein
3975,2117,AURKA,FZR1,908,Protein_Protein
3975,2062,AURKA,TACC1,833,Protein_Protein
3975,6320,AURKA,CCNA2,949,Protein_Protein
3975,41,AURKA,LATS2,773,Protein_Protein
3975,8811,AURKA,HJURP,852,Protein_Protein
3975,2339,AURKA,ECT2,831,Protein_Protein
3975,8464,AURKA,INCENP,994,Protein_Protein
3975,8752,AURKA,NIN,794,Protein_Protein
3975,6115,AURKA,TACC3,998,Protein_Protein
3975,1999,AURKA,CDCA8,952,Protein_Protein
3975,1238,AURKA,KIF20A,936,Protein_Protein
3975,3189,AURKA,CENPE,869,Protein_Protein
3975,2143,AURKA,KIF23,924,Protein_Protein
3975,6603,AURKA,CDC27,783,Protein_Protein
3975,7224,AURKA,NEDD9,990,Protein_Protein
3975,5547,AURKA,BORA,976,Protein_Protein
3975,2270,AURKA,GADD45A,961,Protein_Protein
3975,4741,AURKA,ASF1B,751,Protein_Protein
3975,2975,AURKA,HMMR,970,Protein_Protein
3975,537,AURKA,BUB1,971,Protein_Protein
3975,4822,AURKA,BRCA1,942,Protein_Protein
3975,2035,AURKA,ESR1,769,Protein_Protein
3975,8814,AURKA,CCNB1,979,Protein_Protein
3975,7293,AURKA,CENPF,902,Protein_Protein
3975,411,AURKA,CDC20,995,Protein_Protein
3975,6040,AURKA,CDKN3,870,Protein_Protein
3975,3912,AURKA,CCNB2,988,Protein_Protein
3975,3802,AURKA,PRC1,910,Protein_Protein
3975,6601,AURKA,PHLDA1,918,Protein_Protein
3975,1305,AURKA,MYCN,998,Protein_Protein
3975,3705,AURKA,MYBL2,840,Protein_Protein
3975,1167,AURKA,KIF4A,885,Protein_Protein
3975,8001,AURKA,KIF2C,975,Protein_Protein
3975,8116,AURKA,TOP2A,963,Protein_Protein
3975,405,AURKA,HDAC6,944,Protein_Protein
3975,6429,AURKA,BIRC5,993,Protein_Protein
3975,3375,AURKA,CCNF,791,Protein_Protein
3975,1866,AURKA,NUF2,893,Protein_Protein
3975,1889,AURKA,CPEB3,913,Protein_Protein
3975,3144,AURKA,MYC,914,Protein_Protein
3975,1479,AURKA,TTK,779,Protein_Protein
3975,670,AURKA,CEP55,936,Protein_Protein
3975,6102,AURKA,ESPL1,773,Protein_Protein
3975,179,AURKA,PTTG1,967,Protein_Protein
3975,3967,AURKA,CDCA5,864,Protein_Protein
3975,6575,AURKA,CHEK1,754,Protein_Protein
3975,2054,AURKA,NDC80,933,Protein_Protein
3975,7927,AURKA,MAPRE1,774,Protein_Protein
3975,7222,AURKA,CKS2,804,Protein_Protein
