Index1,Index2,Protein1,Protein2,Score,InteractionType
1020,5288,MRPL51,MIEF1-2,811,Protein_Protein
1020,4472,MRPL51,MRPL45,964,Protein_Protein
1020,6130,MRPL51,MRPS16,886,Protein_Protein
6397,5966,ACRBP,TREML1,775,Protein_Protein
6397,192,ACRBP,GP9,772,Protein_Protein
6397,6658,ACRBP,TUBB1,784,Protein_Protein
2714,2953,GNB3,ADCY4,711,Protein_Protein
2714,7759,GNB3,CACNA1B,701,Protein_Protein
2714,7437,GNB3,APLNR,952,Protein_Protein
2714,9403,GNB3,GNAI1,857,Protein_Protein
2714,3254,GNB3,PLCB3,949,Protein_Protein
2714,1606,GNB3,GNA11,813,Protein_Protein
2714,3344,GNB3,GNGT1,999,Protein_Protein
2714,3448,GNB3,HTR1A,832,Protein_Protein
2714,9597,GNB3,GNG13,999,Protein_Protein
2714,9551,GNB3,HTR7,932,Protein_Protein
2714,2121,GNB3,SUCLG2,720,Protein_Protein
2714,8379,GNB3,ADRB1,767,Protein_Protein
2714,1947,GNB3,GNA15,798,Protein_Protein
2714,9436,GNB3,PLCB1,947,Protein_Protein
2714,782,GNB3,MAPK3,743,Protein_Protein
2714,7450,GNB3,PREX1,929,Protein_Protein
2714,3590,GNB3,GNG4,999,Protein_Protein
2714,5049,GNB3,MAPK13,737,Protein_Protein
2714,3015,GNB3,MTNR1A,754,Protein_Protein
2714,9802,GNB3,GNAO1,920,Protein_Protein
2714,2608,GNB3,GLP1R,751,Protein_Protein
2714,5469,GNB3,GNAS,982,Protein_Protein
2714,6152,GNB3,CCR5,913,Protein_Protein
2714,1383,GNB3,ADGRL3,967,Protein_Protein
2714,9033,GNB3,OPRM1,731,Protein_Protein
2714,0,GNB3,POMC,732,Protein_Protein
2714,91,GNB3,HTR1D,764,Protein_Protein
2714,5651,GNB3,GNAI2,947,Protein_Protein
2714,277,GNB3,GNAT2,907,Protein_Protein
2714,536,GNB3,NPSR1,800,Protein_Protein
2714,2619,GNB3,GNA14,808,Protein_Protein
2714,4232,GNB3,FAU,764,Protein_Protein
2714,8024,GNB3,ADCY1,708,Protein_Protein
2714,5825,GNB3,RHO,832,Protein_Protein
2714,2456,GNB3,ADCY8,715,Protein_Protein
2714,3482,GNB3,GNAI3,890,Protein_Protein
2714,9840,GNB3,ADGRL2,967,Protein_Protein
2714,5823,GNB3,MAPK11,748,Protein_Protein
2714,3406,GNB3,KCNJ3,741,Protein_Protein
2714,9700,GNB3,ACE,779,Protein_Protein
2714,1115,GNB3,PRKACA,723,Protein_Protein
2714,5565,GNB3,TAS1R3,922,Protein_Protein
2714,2645,GNB3,GNG3,998,Protein_Protein
2714,4221,GNB3,GNAT1,871,Protein_Protein
2714,3710,GNB3,GNG5,998,Protein_Protein
2714,9021,GNB3,ADRA2C,703,Protein_Protein
2714,41,GNB3,ADCYAP1,708,Protein_Protein
2714,7616,GNB3,GNAQ,861,Protein_Protein
2714,1070,GNB3,RGS7,828,Protein_Protein
2714,9471,GNB3,PTGER4,812,Protein_Protein
2714,7322,GNB3,GNAZ,784,Protein_Protein
2714,2567,GNB3,MAPK1,737,Protein_Protein
2714,3053,GNB3,GNG8,830,Protein_Protein
2714,9294,GNB3,PRKCA,818,Protein_Protein
2714,2958,GNB3,DRD4,837,Protein_Protein
2714,2654,GNB3,GNG11,998,Protein_Protein
2714,7642,GNB3,RAC3,718,Protein_Protein
2714,5878,GNB3,GNB1,900,Protein_Protein
2714,1573,GNB3,RGS21,705,Protein_Protein
2714,7639,GNB3,CACNA1S,701,Protein_Protein
2714,1526,GNB3,GRK2,763,Protein_Protein
2714,9276,GNB3,PRKACG,728,Protein_Protein
2714,1756,GNB3,PRKCG,705,Protein_Protein
2714,8730,GNB3,AGTR1,737,Protein_Protein
2714,100,GNB3,PLCB2,979,Protein_Protein
2714,3834,GNB3,ADCY2,703,Protein_Protein
2714,7416,GNB3,HTR1F,749,Protein_Protein
2714,6490,GNB3,PDE6B,739,Protein_Protein
2714,9381,GNB3,ADCY9,737,Protein_Protein
2714,4823,GNB3,PDE1B,915,Protein_Protein
2714,565,GNB3,TAS1R2,909,Protein_Protein
2714,5100,GNB3,MAPK12,748,Protein_Protein
2714,916,GNB3,GNA12,823,Protein_Protein
2714,4429,GNB3,PDCL,997,Protein_Protein
2714,2185,GNB3,ADRA2A,782,Protein_Protein
2714,3413,GNB3,DRD2,827,Protein_Protein
2714,4409,GNB3,HTR1E,734,Protein_Protein
2714,7864,GNB3,PDE6A,778,Protein_Protein
2714,3784,GNB3,HTR1B,798,Protein_Protein
2714,9310,GNB3,PDE1A,919,Protein_Protein
2714,5394,GNB3,ADCY7,722,Protein_Protein
2714,3563,GNB3,ADCY3,704,Protein_Protein
2714,77,GNB3,GNAT3,977,Protein_Protein
2714,2663,GNB3,PRKCE,715,Protein_Protein
2714,1130,GNB3,PTGER3,790,Protein_Protein
2714,9420,GNB3,MAPK14,737,Protein_Protein
2714,8035,GNB3,DRD3,864,Protein_Protein
2714,8505,GNB3,ADRA1A,727,Protein_Protein
2714,5339,GNB3,ADD1,790,Protein_Protein
2714,6272,GNB3,TAS1R1,915,Protein_Protein
2714,3200,GNB3,CXCR4,916,Protein_Protein
2714,2093,GNB3,RGS6,786,Protein_Protein
2714,641,GNB3,PLCB4,907,Protein_Protein
2714,2086,GNB3,ADRB2,703,Protein_Protein
2714,6938,GNB3,GNB2,739,Protein_Protein
2714,4884,GNB3,ADGRL1,968,Protein_Protein
2714,6727,GNB3,ADCY10,734,Protein_Protein
2714,2108,GNB3,KCNJ6,721,Protein_Protein
2714,1170,GNB3,CNR1,748,Protein_Protein
2714,6581,GNB3,GNGT2,999,Protein_Protein
2714,8278,GNB3,PRKACB,730,Protein_Protein
2714,3216,GNB3,RGS2,727,Protein_Protein
2714,4171,GNB3,CACNA1C,734,Protein_Protein
2714,5542,GNB3,GNAL,822,Protein_Protein
2714,7612,GNB3,GNA13,766,Protein_Protein
2714,5645,GNB3,RGS11,764,Protein_Protein
2714,4690,GNB3,GNB4,726,Protein_Protein
2714,7155,GNB3,GNG12,998,Protein_Protein
2714,4883,GNB3,MTNR1B,924,Protein_Protein
2714,2572,GNB3,PTGER2,751,Protein_Protein
2714,3725,GNB3,CACNA1F,746,Protein_Protein
2714,5935,GNB3,ADRA1D,721,Protein_Protein
2714,3032,GNB3,KCNJ5,726,Protein_Protein
2714,6700,GNB3,GNG2,999,Protein_Protein
2714,9470,GNB3,GNB5,732,Protein_Protein
2714,7607,GNB3,CACNA1D,716,Protein_Protein
2714,701,GNB3,LPAR3,713,Protein_Protein
2714,9836,GNB3,PDE1C,922,Protein_Protein
2714,9588,GNB3,KCNJ9,736,Protein_Protein
2714,9745,GNB3,GNG10,998,Protein_Protein
2714,5713,GNB3,GNG7,999,Protein_Protein
8368,3398,CHPT1,PAFAH1B2,900,Protein_Protein
8368,3210,CHPT1,PCYT2,891,Protein_Protein
8368,5920,CHPT1,LPIN2,928,Protein_Protein
8368,9392,CHPT1,DGKA,713,Protein_Protein
8368,3588,CHPT1,PCYT1A,984,Protein_Protein
8368,4669,CHPT1,PLA2G4A,753,Protein_Protein
8368,6140,CHPT1,PLD1,941,Protein_Protein
8368,9540,CHPT1,LPIN1,938,Protein_Protein
8368,3489,CHPT1,PLAAT3,919,Protein_Protein
8368,9196,CHPT1,PLPP4,919,Protein_Protein
8368,2410,CHPT1,PAFAH1B3,900,Protein_Protein
8368,5687,CHPT1,DGKQ,701,Protein_Protein
8368,2834,CHPT1,LPIN3,936,Protein_Protein
8368,4394,CHPT1,PLB1,750,Protein_Protein
8368,3465,CHPT1,LPCAT4,933,Protein_Protein
8368,253,CHPT1,SELENOI,923,Protein_Protein
8368,5546,CHPT1,LCAT,931,Protein_Protein
8368,6731,CHPT1,PLD4,913,Protein_Protein
8368,6510,CHPT1,PLA2G12A,759,Protein_Protein
8368,2475,CHPT1,PAFAH1B1,911,Protein_Protein
8368,6920,CHPT1,PLA2G4D,801,Protein_Protein
8368,6473,CHPT1,UGT8,900,Protein_Protein
8368,5501,CHPT1,PLPP3,949,Protein_Protein
8368,1524,CHPT1,PTDSS1,953,Protein_Protein
8368,6638,CHPT1,PLA2G10,805,Protein_Protein
8368,2195,CHPT1,PLA2G1B,714,Protein_Protein
8368,2692,CHPT1,PEMT,974,Protein_Protein
8368,4042,CHPT1,PLPP5,919,Protein_Protein
8368,4686,CHPT1,LPCAT3,958,Protein_Protein
8368,3690,CHPT1,CEPT1,905,Protein_Protein
8368,185,CHPT1,LPCAT1,958,Protein_Protein
8368,1603,CHPT1,CHKA,733,Protein_Protein
8368,1599,CHPT1,PCYT1B,986,Protein_Protein
8368,7489,CHPT1,PLD3,924,Protein_Protein
8368,6037,CHPT1,PAFAH2,913,Protein_Protein
8368,3526,CHPT1,PLA2G7,929,Protein_Protein
8368,3120,CHPT1,LPCAT2,962,Protein_Protein
8368,3259,CHPT1,PLD2,944,Protein_Protein
8368,2056,CHPT1,DGKZ,720,Protein_Protein
8368,5133,CHPT1,DGKB,707,Protein_Protein
8368,8621,CHPT1,PLA2G2E,713,Protein_Protein
8368,3569,CHPT1,PLPP2,958,Protein_Protein
1148,9678,USP5,UBC,999,Protein_Protein
1148,5021,USP5,RAD23A,774,Protein_Protein
1148,7734,USP5,USP7,852,Protein_Protein
1148,2485,USP5,USP39,772,Protein_Protein
1148,7972,USP5,USP25,819,Protein_Protein
1148,7973,USP5,UCHL3,819,Protein_Protein
1148,6262,USP5,PSMD1,708,Protein_Protein
1148,1883,USP5,PSMD14,745,Protein_Protein
1148,3695,USP5,ZNF501,819,Protein_Protein
1148,2265,USP5,PPP5C,764,Protein_Protein
1148,7165,USP5,USP46,737,Protein_Protein
1148,7914,USP5,CACNA1H,880,Protein_Protein
1148,3037,USP5,ZNF44,818,Protein_Protein
1148,3866,USP5,OTUB1,713,Protein_Protein
1148,2242,USP5,RPS27A,986,Protein_Protein
1148,1824,USP5,ZNF763,819,Protein_Protein
1148,1770,USP5,ZNF569,818,Protein_Protein
1148,140,USP5,ZUP1,775,Protein_Protein
1148,7479,USP5,ZNF436,819,Protein_Protein
1148,2193,USP5,USP28,816,Protein_Protein
1148,4562,USP5,UBA1,857,Protein_Protein
1148,5099,USP5,UCHL5,837,Protein_Protein
1148,5535,USP5,UBB,984,Protein_Protein
1148,7786,USP5,USP9X,722,Protein_Protein
1148,1527,USP5,USP48,722,Protein_Protein
1148,988,USP5,STUB1,816,Protein_Protein
1148,8717,USP5,ZNF629,823,Protein_Protein
1148,6184,USP5,USP14,854,Protein_Protein
1148,638,USP5,SMURF1,814,Protein_Protein
1148,8057,USP5,USP30,716,Protein_Protein
1148,9524,USP5,UBA2,747,Protein_Protein
1148,4098,USP5,UBA52,970,Protein_Protein
1795,9703,TPI1,SHMT2,920,Protein_Protein
1795,5618,TPI1,G6PD,942,Protein_Protein
1795,9073,TPI1,PFKL,923,Protein_Protein
1795,2755,TPI1,ATP5F1C,776,Protein_Protein
1795,817,TPI1,PGM1,816,Protein_Protein
1795,528,TPI1,GAPDHS,999,Protein_Protein
1795,6331,TPI1,RPIA,763,Protein_Protein
1795,7277,TPI1,ENO3,963,Protein_Protein
1795,377,TPI1,TKTL1,963,Protein_Protein
1795,8548,TPI1,PRDX6,743,Protein_Protein
1795,6040,TPI1,HSPE1,761,Protein_Protein
1795,3846,TPI1,FBP1,713,Protein_Protein
1795,3487,TPI1,HLA-DRB1,904,Protein_Protein
1795,2101,TPI1,GK2,716,Protein_Protein
1795,3204,TPI1,PFKP,925,Protein_Protein
1795,2268,TPI1,RPE,773,Protein_Protein
1795,885,TPI1,KCNA6,766,Protein_Protein
1795,5481,TPI1,APIP,757,Protein_Protein
1795,9386,TPI1,PARP6,752,Protein_Protein
1795,4648,TPI1,IDH1,704,Protein_Protein
1795,5339,TPI1,ADD1,743,Protein_Protein
1795,3712,TPI1,TKTL2,963,Protein_Protein
1795,9737,TPI1,GLYCTK,856,Protein_Protein
1795,5194,TPI1,GOT2,770,Protein_Protein
1795,3815,TPI1,CFL1,755,Protein_Protein
1795,4651,TPI1,MPI,708,Protein_Protein
1795,8537,TPI1,PNMA8B,959,Protein_Protein
1795,3977,TPI1,ALDOB,986,Protein_Protein
1795,2103,TPI1,KCNA5,802,Protein_Protein
1795,4215,TPI1,GUK1,895,Protein_Protein
1795,557,TPI1,PKLR,874,Protein_Protein
1795,1912,TPI1,PGAM4,974,Protein_Protein
1795,9500,TPI1,MYCBPAP,913,Protein_Protein
1795,5748,TPI1,GAPDH,999,Protein_Protein
1795,9147,TPI1,PLG,723,Protein_Protein
1795,5118,TPI1,ADD2,734,Protein_Protein
1795,8033,TPI1,TKFC,992,Protein_Protein
1795,2812,TPI1,DERA,929,Protein_Protein
1795,8107,TPI1,RPEL1,713,Protein_Protein
1795,7326,TPI1,PKM,963,Protein_Protein
1795,1375,TPI1,ADD3,734,Protein_Protein
1795,1709,TPI1,ENO1,998,Protein_Protein
1795,9725,TPI1,ALDOC,989,Protein_Protein
1795,5858,TPI1,EEF2,733,Protein_Protein
1795,9743,TPI1,ENO4,906,Protein_Protein
1795,8198,TPI1,HLA-DRA,902,Protein_Protein
1795,1809,TPI1,LDHC,716,Protein_Protein
1795,510,TPI1,PGK1,999,Protein_Protein
1795,6363,TPI1,ACO1,724,Protein_Protein
1795,5336,TPI1,PARP8,752,Protein_Protein
1795,3094,TPI1,ALDOA,997,Protein_Protein
1795,3790,TPI1,CS,742,Protein_Protein
1795,690,TPI1,PGAM1,989,Protein_Protein
1795,2439,TPI1,MDH2,856,Protein_Protein
1795,1467,TPI1,PFKM,940,Protein_Protein
1795,6123,TPI1,CWC27,846,Protein_Protein
1795,8806,TPI1,HK1,784,Protein_Protein
1795,3071,TPI1,H6PD,951,Protein_Protein
1795,1681,TPI1,TKT,980,Protein_Protein
1795,1623,TPI1,IDH2,748,Protein_Protein
1795,3055,TPI1,GK,701,Protein_Protein
1795,4386,TPI1,CSTF3,983,Protein_Protein
1795,7895,TPI1,TALDO1,994,Protein_Protein
1795,4643,TPI1,ENO2,959,Protein_Protein
1795,5371,TPI1,TYMS,752,Protein_Protein
1795,3625,TPI1,ACO2,799,Protein_Protein
1795,5500,TPI1,SHMT1,832,Protein_Protein
1795,4442,TPI1,PGD,787,Protein_Protein
1795,2888,TPI1,BPGM,927,Protein_Protein
1795,3481,TPI1,LDHA,913,Protein_Protein
1795,8798,TPI1,GPI,999,Protein_Protein
1795,2518,TPI1,LOC112694756,961,Protein_Protein
1795,8927,TPI1,PGK2,998,Protein_Protein
1795,7201,TPI1,PGAM2,955,Protein_Protein
1795,1341,TPI1,TIGAR,894,Protein_Protein
5785,3945,C12orf57,HLA-B,811,Protein_Protein
5785,3696,C12orf57,PLAC8,769,Protein_Protein
5785,345,C12orf57,HLA-A,767,Protein_Protein
5785,2298,C12orf57,ANKRD50,994,Protein_Protein
5094,5260,APOBEC1,APOBEC2,749,Protein_Protein
5094,7095,APOBEC1,CDA,967,Protein_Protein
5094,153,APOBEC1,UNG,822,Protein_Protein
5094,200,APOBEC1,HNRNPAB,837,Protein_Protein
5094,4572,APOBEC1,DNAJB11,736,Protein_Protein
5094,3499,APOBEC1,A1CF,998,Protein_Protein
5094,5538,APOBEC1,APOBEC4,981,Protein_Protein
5094,7135,APOBEC1,SYNCRIP,772,Protein_Protein
5094,7164,APOBEC1,APOB,963,Protein_Protein
3770,7985,NANOG,CDH1,725,Protein_Protein
3770,48,NANOG,SALL4,999,Protein_Protein
3770,3699,NANOG,ZEB1,769,Protein_Protein
3770,7810,NANOG,GATA6,848,Protein_Protein
3770,1074,NANOG,ESRRB,932,Protein_Protein
3770,1689,NANOG,NSD2,776,Protein_Protein
3770,8948,NANOG,STAT3,995,Protein_Protein
3770,6535,NANOG,TP53,857,Protein_Protein
3770,8989,NANOG,H3C12,718,Protein_Protein
3770,7064,NANOG,GJB2,914,Protein_Protein
3770,117,NANOG,SHH,739,Protein_Protein
3770,5278,NANOG,SMAD4,852,Protein_Protein
3770,7297,NANOG,EOMES,818,Protein_Protein
3770,6760,NANOG,DPY30,735,Protein_Protein
3770,1066,NANOG,H3C13,799,Protein_Protein
3770,6168,NANOG,FUT4,774,Protein_Protein
3770,5375,NANOG,NR0B1,909,Protein_Protein
3770,767,NANOG,HIF1A,810,Protein_Protein
3770,4339,NANOG,FOXH1,873,Protein_Protein
3770,6829,NANOG,H3-2,728,Protein_Protein
3770,6694,NANOG,SMAD2,856,Protein_Protein
3770,3150,NANOG,UTF1,820,Protein_Protein
3770,1642,NANOG,KDM2B,715,Protein_Protein
3770,5657,NANOG,DPPA4,856,Protein_Protein
3770,2142,NANOG,PRDM14,979,Protein_Protein
3770,587,NANOG,TET3,886,Protein_Protein
3770,8200,NANOG,SMAD3,884,Protein_Protein
3770,8234,NANOG,FOXO1,769,Protein_Protein
3770,7206,NANOG,TRIM33,721,Protein_Protein
3770,1064,NANOG,PAX6,838,Protein_Protein
3770,8364,NANOG,HDAC1,719,Protein_Protein
3770,9214,NANOG,H3-4,718,Protein_Protein
3770,1428,NANOG,H3-3B,728,Protein_Protein
3770,5748,NANOG,GAPDH,760,Protein_Protein
3770,2728,NANOG,DDX5,916,Protein_Protein
3770,8919,NANOG,HNF4A,724,Protein_Protein
3770,3230,NANOG,FOXD3,802,Protein_Protein
3770,4504,NANOG,POU5F1,999,Protein_Protein
3770,1880,NANOG,PROM1,846,Protein_Protein
3770,5824,NANOG,LIN28A,980,Protein_Protein
3770,6575,NANOG,FGF4,708,Protein_Protein
3770,9329,NANOG,MYC,949,Protein_Protein
3770,5520,NANOG,LEFTY2,766,Protein_Protein
3770,8748,NANOG,PECAM1,730,Protein_Protein
3770,1071,NANOG,NR5A2,728,Protein_Protein
3770,4902,NANOG,TDGF1,920,Protein_Protein
3770,9385,NANOG,LEF1,829,Protein_Protein
3770,7542,NANOG,NACC1,777,Protein_Protein
3770,3070,NANOG,TCF4,804,Protein_Protein
3770,3373,NANOG,CD44,987,Protein_Protein
3770,4760,NANOG,GFER,733,Protein_Protein
3770,2713,NANOG,USP21,787,Protein_Protein
3770,657,NANOG,DPPA5,780,Protein_Protein
3770,7549,NANOG,THY1,729,Protein_Protein
3770,3697,NANOG,PRMT5,710,Protein_Protein
3770,4570,NANOG,RNF2,760,Protein_Protein
3770,2484,NANOG,SIN3A,755,Protein_Protein
3770,6729,NANOG,FOXP1,855,Protein_Protein
3770,4575,NANOG,ALDH1A1,771,Protein_Protein
3770,6567,NANOG,CD24,727,Protein_Protein
3770,8350,NANOG,PBX1,867,Protein_Protein
3770,5244,NANOG,HDAC2,809,Protein_Protein
3770,9825,NANOG,SNAI1,714,Protein_Protein
3770,5128,NANOG,KLF4,994,Protein_Protein
3770,6274,NANOG,TET1,993,Protein_Protein
3770,9309,NANOG,SALL1,972,Protein_Protein
3770,2215,NANOG,NES,825,Protein_Protein
3770,7117,NANOG,BMP4,758,Protein_Protein
3770,3081,NANOG,ZSCAN10,906,Protein_Protein
3770,1432,NANOG,KLF2,765,Protein_Protein
3770,9185,NANOG,TBPL2,809,Protein_Protein
3770,1613,NANOG,CTNNB1,946,Protein_Protein
3770,6583,NANOG,FGF2,924,Protein_Protein
3770,6101,NANOG,POU5F1B,716,Protein_Protein
3770,4934,NANOG,FOXA2,815,Protein_Protein
3770,1396,NANOG,COMMD3-BMI1,816,Protein_Protein
3770,2095,NANOG,ZFP42,878,Protein_Protein
3770,7383,NANOG,FBXO15,859,Protein_Protein
3770,8656,NANOG,MIXL1,754,Protein_Protein
3770,116,NANOG,SOX17,871,Protein_Protein
3770,6765,NANOG,H3-5,728,Protein_Protein
3770,7793,NANOG,ZNF281,820,Protein_Protein
3770,7865,NANOG,TBX3,882,Protein_Protein
3770,8410,NANOG,SOX2,999,Protein_Protein
3770,7080,NANOG,ZIC3,949,Protein_Protein
3770,341,NANOG,NANOGP8,980,Protein_Protein
3770,4543,NANOG,KDM1A,889,Protein_Protein
3770,8287,NANOG,TWIST1,824,Protein_Protein
3770,3329,NANOG,DPPA3,813,Protein_Protein
3770,2397,NANOG,SPOP,789,Protein_Protein
3770,2994,NANOG,GLI1,779,Protein_Protein
3770,7630,NANOG,LIF,833,Protein_Protein
3770,3327,NANOG,TET2,963,Protein_Protein
3770,3380,NANOG,GDF3,806,Protein_Protein
3770,3534,NANOG,FGF13,740,Protein_Protein
3770,4985,NANOG,AFP,713,Protein_Protein
3770,2794,NANOG,YY1,775,Protein_Protein
3770,1263,NANOG,CCND1,746,Protein_Protein
3770,581,NANOG,EPAS1,871,Protein_Protein
3770,4371,NANOG,ABCG2,717,Protein_Protein
3770,502,NANOG,DNMT3B,831,Protein_Protein
3770,4248,NANOG,TRIM28,716,Protein_Protein
3770,4790,NANOG,TBXT,712,Protein_Protein
3770,4225,NANOG,CTCF,782,Protein_Protein
3770,1124,NANOG,OTX2,758,Protein_Protein
3770,3757,NANOG,ENG,706,Protein_Protein
3770,5146,NANOG,FGF5,759,Protein_Protein
3770,9901,NANOG,GATA4,848,Protein_Protein
3770,2023,NANOG,DROSHA,960,Protein_Protein
3770,2705,NANOG,SOX1,776,Protein_Protein
3770,4471,NANOG,BMI1,752,Protein_Protein
1607,5249,GOLT1B,SLC23A1,704,Protein_Protein
1607,9246,GOLT1B,DPYD,856,Protein_Protein
1607,8529,GOLT1B,UMPS,957,Protein_Protein
1607,5753,GOLT1B,SLC23A2,704,Protein_Protein
1607,3258,GOLT1B,DHODH,855,Protein_Protein
1607,2539,GOLT1B,INTS13,745,Protein_Protein
1403,1019,CMAS,NANS,993,Protein_Protein
1403,6362,CMAS,NANP,963,Protein_Protein
1403,4971,CMAS,SLC35A1,712,Protein_Protein
653,2240,HCFC2,WDR5B,711,Protein_Protein
653,1394,HCFC2,MEN1,821,Protein_Protein
653,7027,HCFC2,THAP2,726,Protein_Protein
653,2677,HCFC2,IRF2,705,Protein_Protein
653,2801,HCFC2,CREBZF,971,Protein_Protein
653,6925,HCFC2,OGT,797,Protein_Protein
653,5969,HCFC2,KMT2A,883,Protein_Protein
653,5406,HCFC2,CXXC1,840,Protein_Protein
653,376,HCFC2,CREB3,924,Protein_Protein
653,6381,HCFC2,HCFC1,982,Protein_Protein
653,5800,HCFC2,SETD1A,887,Protein_Protein
653,4570,HCFC2,RNF2,728,Protein_Protein
653,3268,HCFC2,CREB3L4,832,Protein_Protein
653,9012,HCFC2,WDR5,959,Protein_Protein
653,2501,HCFC2,POU2F1,841,Protein_Protein
653,3956,HCFC2,POU2F2,771,Protein_Protein
653,682,HCFC2,SETD1B,750,Protein_Protein
653,7459,HCFC2,KMT2B,907,Protein_Protein
653,9272,HCFC2,BOD1L1,851,Protein_Protein
653,9052,HCFC2,RBBP5,955,Protein_Protein
653,6875,HCFC2,ASH2L,941,Protein_Protein
2559,5881,CLEC4A,TLR2,711,Protein_Protein
2559,1276,CLEC4A,LY75,877,Protein_Protein
2559,4283,CLEC4A,LY75-CD302,864,Protein_Protein
2559,8619,CLEC4A,TLR8,717,Protein_Protein
2559,2058,CLEC4A,PTPN11,744,Protein_Protein
4197,6198,AICDA,TDG,833,Protein_Protein
4197,3140,AICDA,UQCRQ,756,Protein_Protein
4197,9329,AICDA,MYC,721,Protein_Protein
4197,7318,AICDA,PRKDC,701,Protein_Protein
4197,7852,AICDA,CD40LG,853,Protein_Protein
4197,9421,AICDA,COX5A,819,Protein_Protein
4197,5885,AICDA,PAX5,876,Protein_Protein
4197,2188,AICDA,LOC102723407,885,Protein_Protein
4197,560,AICDA,IL4,725,Protein_Protein
4197,6134,AICDA,CD27,728,Protein_Protein
4197,7095,AICDA,CDA,785,Protein_Protein
4197,6010,AICDA,MSH6,712,Protein_Protein
4197,6035,AICDA,UQCRB,756,Protein_Protein
4197,5232,AICDA,BACH2,769,Protein_Protein
4197,2952,AICDA,CTNNBL1,899,Protein_Protein
4197,946,AICDA,BCL6,898,Protein_Protein
4197,5160,AICDA,UQCRFS1,761,Protein_Protein
4197,9521,AICDA,COX5B,736,Protein_Protein
4197,9738,AICDA,PRDM1,780,Protein_Protein
4197,9771,AICDA,CYC1,801,Protein_Protein
4197,153,AICDA,UNG,915,Protein_Protein
4197,6602,AICDA,SMUG1,712,Protein_Protein
4197,9211,AICDA,CD19,788,Protein_Protein
4197,4554,AICDA,COX7C,786,Protein_Protein
4197,5711,AICDA,C1orf198,736,Protein_Protein
4197,5538,AICDA,APOBEC4,873,Protein_Protein
4197,2918,AICDA,RAG1,728,Protein_Protein
4197,7049,AICDA,UQCR10,708,Protein_Protein
4197,8822,AICDA,CD40,805,Protein_Protein
4197,6500,AICDA,RHOH,761,Protein_Protein
3191,8188,RAB35,TBC1D24,781,Protein_Protein
3191,5887,RAB35,DENND1B,999,Protein_Protein
3191,6716,RAB35,CLTC,781,Protein_Protein
3191,1119,RAB35,ACAP1,736,Protein_Protein
3191,190,RAB35,GDI1,837,Protein_Protein
3191,3317,RAB35,MICAL1,802,Protein_Protein
3191,9533,RAB35,MADD,955,Protein_Protein
3191,8465,RAB35,PODXL,809,Protein_Protein
3191,3002,RAB35,DENND1A,999,Protein_Protein
3191,1706,RAB35,FSCN1,865,Protein_Protein
3191,2067,RAB35,CALCOCO2,792,Protein_Protein
3191,5883,RAB35,ACAP2,995,Protein_Protein
3191,2980,RAB35,RABIF,750,Protein_Protein
3191,9645,RAB35,TBC1D10B,941,Protein_Protein
3191,8334,RAB35,TBC1D10C,779,Protein_Protein
3191,9215,RAB35,DENND1C,978,Protein_Protein
3191,8741,RAB35,MICALL1,840,Protein_Protein
3191,8879,RAB35,TBC1D13,708,Protein_Protein
3191,8302,RAB35,TBC1D10A,992,Protein_Protein
3191,3435,RAB35,RUSC2,964,Protein_Protein
3191,8594,RAB35,TSG101,782,Protein_Protein
3191,6858,RAB35,OCRL,946,Protein_Protein
3191,2863,RAB35,GDI2,737,Protein_Protein
1385,5475,COX6A1,NDUFS3,757,Protein_Protein
1385,313,COX6A1,GABPA,774,Protein_Protein
1385,6380,COX6A1,PMPCB,888,Protein_Protein
1385,6266,COX6A1,NDUFB9,856,Protein_Protein
1385,9521,COX6A1,COX5B,999,Protein_Protein
1385,5160,COX6A1,UQCRFS1,986,Protein_Protein
1385,3348,COX6A1,COX6C,999,Protein_Protein
1385,5408,COX6A1,MT-CO2,999,Protein_Protein
1385,9758,COX6A1,ATP5PD,895,Protein_Protein
1385,955,COX6A1,NDUFA1,742,Protein_Protein
1385,1141,COX6A1,COX4I2,996,Protein_Protein
1385,1873,COX6A1,NDUFA11,737,Protein_Protein
1385,3287,COX6A1,NDUFB7,745,Protein_Protein
1385,9771,COX6A1,CYC1,985,Protein_Protein
1385,5487,COX6A1,UQCRC2,980,Protein_Protein
1385,1204,COX6A1,COX4I1,999,Protein_Protein
1385,761,COX6A1,NDUFB6,763,Protein_Protein
1385,3073,COX6A1,NDUFS8,831,Protein_Protein
1385,6425,COX6A1,TRIR,880,Protein_Protein
1385,518,COX6A1,COX7A2,998,Protein_Protein
1385,1862,COX6A1,COX10,755,Protein_Protein
1385,5029,COX6A1,NDUFS7,759,Protein_Protein
1385,3121,COX6A1,NDUFB4,761,Protein_Protein
1385,3844,COX6A1,COX7A1,979,Protein_Protein
1385,4554,COX6A1,COX7C,999,Protein_Protein
1385,5711,COX6A1,C1orf198,897,Protein_Protein
1385,274,COX6A1,HIGD2A,763,Protein_Protein
1385,850,COX6A1,UQCRH,967,Protein_Protein
1385,3807,COX6A1,NDUFB10,808,Protein_Protein
1385,2392,COX6A1,ATP5MC2,709,Protein_Protein
1385,5123,COX6A1,NDUFA8,830,Protein_Protein
1385,8299,COX6A1,COX6B1,999,Protein_Protein
1385,3607,COX6A1,MT-CO3,999,Protein_Protein
